Elemento,Area,Area proteina dentro de celuala,Porcentaje proteina dentro de celula,Eje mayor,Eje menor,Orientacion,Inten_media nucleo,Inten_media_proteina,Estado,Region de pertenencia
67,259,58,22.3938223938224,19.9755892808672,16.8656314406688,45.6750476937889,0.248285260049966,0.106836248012718,1,3
68,162,136,83.9506172839506,16.9494630057049,12.589419430459,-6.60516457720579,0.168264342774146,0.264463810215444,1,3
69,281,151,53.7366548042705,21.4373809087869,17.2062518032658,34.8041447725917,0.323927150931548,0.242816272416441,1,1
70,203,15,7.38916256157635,18.4681341585982,14.3680855001948,73.6603445491819,0.260156476383657,0.0572780836472519,0,1
71,386,264,68.3937823834197,35.7025910606938,17.2282163504039,76.9204408831614,0.392349893325206,0.250330183887027,1,1
72,311,235,75.5627009646302,26.5672386369084,15.1219740559394,75.9990740199657,0.386684320030263,0.251106487611122,1,1
73,348,216,62.0689655172414,27.2880147795305,19.9043624437553,36.1754808317891,0.686894297949064,0.175321162947938,1,1
74,388,5,1.28865979381443,23.5048873022528,21.1057188280971,16.4825087962943,0.3679603800283,0.0368607236709116,0,1
75,840,751,89.4047619047619,55.1166794550962,21.6953873389073,59.3276474085265,0.710504201680673,0.284192343604109,2,1
76,445,46,10.3370786516854,28.8958307094556,20.109698904765,78.5746097909186,0.310975985899979,0.0929808327825515,0,1
77,322,16,4.96894409937888,22.3034280414264,19.0078929893465,-51.7081021728684,0.342698818657898,0.0762879064669344,0,1
78,397,0,0,23.7293086366846,21.94953501629,-6.65246394905762,0.577310218797846,0.0241122141551834,0,1
79,182,136,74.7252747252747,20.2900451790798,11.8800278823269,-4.79914412772929,0.565955613014437,0.402434820081879,1,1
80,270,226,83.7037037037037,23.8410078521882,14.7755064256268,71.6779444476901,0.205199709513435,0.288307915758896,1,1
81,490,54,11.0204081632653,29.3618833500187,21.4261044372785,-88.4731904400841,0.226698679471789,0.0566866746698678,0,1
82,2130,1743,81.830985915493,151.672021376609,25.9859386133092,62.9663836147216,0.83227837613919,0.264888152444076,2,1
83,270,228,84.4444444444444,22.984348959084,15.6839211276835,53.40710828815,0.438794480755265,0.425344952795934,1,1
84,466,356,76.3948497854077,47.2928930525823,13.2754340157871,77.4065532044454,0.767390389632247,0.257081545064378,1,1
85,932,848,90.9871244635193,39.9120341532515,30.8499226793776,0.383733719051238,0.829613733905579,0.335083733064042,1,1
86,1750,1682,96.1142857142857,59.1407287630457,44.4313799548878,-21.0436940964406,0.877263865546222,0.333133893557423,2,1
87,152,132,86.8421052631579,15.6550662902237,12.4522789209804,31.2080990956421,0.779050567595459,0.408307533539732,1,1
88,279,66,23.6559139784946,25.111807113955,14.3424017490132,1.81933152810657,0.349117998453862,0.0821421041534892,1,1
89,348,187,53.735632183908,24.5535056568968,18.2569910868428,60.2935872314364,0.22684246112238,0.227529862519721,1,1
90,204,12,5.88235294117647,22.0951833497807,11.9578149961912,23.0354468007003,0.36082276047674,0.0446174548250672,0,1
91,431,348,80.7424593967517,32.1478865828106,17.6905023054508,85.6929879112481,0.421282016286793,0.348373595377827,1,1
92,269,219,81.4126394052045,22.4701696419093,15.6235888844562,59.261023960572,0.359953349369488,0.241650266054377,1,1
93,253,149,58.8932806324111,19.2559154692446,16.8188685564985,-60.3728641347577,0.425668449197861,0.247027822986903,1,1
94,207,0,0,16.8683368917637,15.8616798996278,-18.8143061064025,0.161371601780809,0.00329639102017619,0,3
95,107,95,88.785046728972,19.8734982733964,7.31512576451651,56.3600988036898,0.595272127542606,0.49551035367418,1,1
96,249,143,57.429718875502,21.8819305716579,15.0450355783635,-39.7089196973592,0.818064414520829,0.190755177573038,1,1
97,265,0,0,19.7443403931437,17.1775079027775,82.88609846134,0.187791342952276,0.00779874213836477,0,1
98,407,337,82.8009828009828,24.8058429266009,21.0409033715592,-32.2126631713681,0.328197716433011,0.335501276677747,1,1
99,693,376,54.2568542568543,35.3241155814545,26.2686186150786,47.9371373211662,0.756958945194239,0.194607135783607,1,1
100,190,0,0,19.5358771397213,12.6679080372441,-55.9243707065897,0.540515995872033,0.000619195046439629,0,3
101,219,0,0,16.9093391034863,16.6405143889924,-34.7046141329197,0.445357686453577,0.00938311397618408,0,1
102,203,153,75.3694581280788,21.9333105301101,12.2007845700995,7.8319202971948,0.359934318555008,0.246382691007438,1,1
103,404,0,0,26.2968736280643,20.1402698056443,27.3961091864335,0.224470976509416,0.0132595612502426,0,1
104,477,325,68.1341719077568,31.7324306889781,19.4904441812397,-68.4789753842816,0.261643441443664,0.231101245529659,1,3
105,524,2,0.381679389312977,26.4825000048556,25.4592695528558,-82.6469952809054,0.146654692411316,0.0114578655889837,0,1
106,215,97,45.1162790697674,18.5265634634229,15.2363912407218,43.5944198722653,0.389092567259462,0.15514819881441,1,1
107,288,5,1.73611111111111,29.5807040357324,12.9478597539205,51.1750710154309,0.436274509803921,0.0204384531590414,0,1
108,297,0,0,23.1860180943945,16.6401234420228,-68.9194104407742,0.147369115996567,0.00166369578134284,0,1
109,234,0,0,20.3672434175629,14.7131979337139,18.2095756106061,0.668610692140103,0.0300988771577006,0,3
110,263,0,0,22.6970324634836,14.9767625049756,-12.1697986454835,0.17004398717662,0.0237083426526504,0,3
111,162,0,0,17.0305936231262,12.4194107972434,-17.16828967921,0.183393851367707,0.00256596465746793,0,1
112,331,0,0,34.3708190919088,13.0725589298538,-23.4439222972032,0.278419524909662,0.0104140749955571,0,3
113,245,0,0,21.7790060705018,14.4318393746839,23.0389673606019,0.168179271708683,0.00420968387354942,0,3
114,380,200,52.6315789473684,29.7626090028685,17.0584567450949,-60.9800647865264,0.678885448916408,0.201517027863778,1,1
115,210,50,23.8095238095238,21.5501917489229,12.6880425516813,6.83269304953557,0.256657329598506,0.0891503267973855,1,1
116,516,1,0.193798449612403,28.7053808312595,23.4394718206987,53.9658950036037,0.167669858641131,0.0174570603435172,0,3
117,251,1,0.398406374501992,18.2702055072755,17.8053987039937,65.9848985456653,0.143332552144364,0.0305288649324271,0,3
118,584,22,3.76712328767123,29.7126959221104,25.1307115736457,16.2188444195781,0.205922643029815,0.0540021488047272,0,3
119,196,1,0.510204081632653,18.6865081132661,13.5769372886198,-7.96776679092369,0.564325730292117,0.0213085234093637,0,3
120,393,169,43.0025445292621,24.0438532545805,21.8628504924179,-62.5778001580501,0.245871376540438,0.144369605348501,1,3
121,541,5,0.924214417744917,27.4223523605155,25.5246282594454,-5.07275961985608,0.178536479286725,0.0339241056866369,0,3
122,672,1,0.148809523809524,30.5379524443662,28.1495288535699,6.21877189143975,0.213503734827265,0.0281921101774042,0,3
123,517,2,0.386847195357834,26.2415094108711,25.2449673385041,35.7080970947778,0.227185497022794,0.0418401790116432,0,3
124,391,170,43.4782608695652,24.4355001238921,20.5449169975038,58.9373524234274,0.295000250739682,0.13872925129131,1,3
125,162,0,0,16.2893965693162,12.7345851078138,-56.410980607739,0.286347131445171,0.00290486564996369,0,3
126,369,1,0.2710027100271,24.6385262552068,19.3398795743649,-16.6023467506605,0.127466921728041,0.0170147191667995,0,3
127,155,2,1.29032258064516,16.2391092917026,12.3364857465214,26.5077738136155,0.12741302972802,0.00986717267552182,0,3
128,257,50,19.4552529182879,22.2496750061213,15.2282093662709,-57.5450168893019,0.215442130159457,0.0753643091477835,0,3
129,314,0,0,20.3427057677092,19.7286364800119,-52.381686216562,0.357012613962783,0.00410890470838016,0,3
130,210,0,0,24.7057257505992,11.2024897798525,18.9753035130426,0.127637721755368,0.000877684407096172,0,3
131,499,0,0,25.7979245572027,24.7632923179623,16.6338124904137,0.198121733663406,0.0110731266454477,0,3
132,595,10,1.68067226890756,28.5957894820666,26.672829302989,79.8606600549833,0.151089141538969,0.0552776404679518,0,3
133,254,0,0,20.0386867485085,16.4334677394681,-59.1322047162061,0.304091400339664,0.000725644588544079,0,3
134,483,1,0.20703933747412,32.9140298144671,18.8177173528431,-77.1889510595663,0.179856290342224,0.0321032760930458,0,3
135,493,0,0,26.4373238072016,24.0111811059588,4.14581595429267,0.201042039533867,0.0135862864415543,0,3
136,169,0,0,14.8595313565978,14.6160360451109,7.76444938576074,0.167165564450632,0.0141315697876784,0,3
137,332,0,0,30.4567230097251,15.7937229282303,15.5670763188522,0.203897944720057,0.0216631230805575,0,3
138,595,2,0.336134453781513,32.7664942185401,23.2667267648194,23.4474359151046,0.250703575547867,0.0380688746086669,0,3
139,278,3,1.07913669064748,22.9145951790415,15.7179042787921,-1.55106013537783,0.151107349414586,0.042925659472422,0,3
140,328,181,55.1829268292683,27.6650298845315,16.0146710490418,-53.7706035928342,0.318543758967001,0.247740315638451,1,3
141,521,6,1.15163147792706,28.1645234316187,23.9631479159844,21.2228630500817,0.233991946106658,0.0422490685333633,0,3
142,650,5,0.769230769230769,29.2776146869333,28.3805904473621,15.6192611006303,0.169622926093515,0.0200422322775263,0,3
143,343,0,0,24.4416978402127,17.9886838048348,-16.2285177092637,0.138112387812268,0.00907791688103812,0,3
144,396,0,0,26.331941167022,20.4367689253,63.2585884019688,0.140889285006933,0.0111408199643494,0,3
145,520,2,0.384615384615385,28.9032745245397,24.0414113444214,-81.9744623814419,0.182714932126698,0.0408748114630466,0,3
146,650,4,0.615384615384615,35.6957944372925,24.1715383171771,45.3189354869391,0.353194570135747,0.0292126696832578,0,3
147,290,0,0,25.7145875598281,14.5787482120434,11.6906651806948,0.140108181203516,0.0074104124408384,0,3
148,174,117,67.2413793103448,18.7555529383899,11.9492865946071,-27.6269946966603,0.439666441289159,0.257944557133198,1,3
149,152,1,0.657894736842105,15.8982751630326,12.6910394781616,7.92675037869513,0.679772961816305,0.00828173374613003,0,3
150,423,0,0,39.0775898286235,14.1708750203508,42.9031421096831,0.246521114355908,0.00360635980160385,0,3
151,404,56,13.8613861386139,28.0676871968912,19.0590875963136,-42.3718039117974,0.245369831100758,0.0831974373907978,0,3
152,246,0,0,19.636478670072,16.3906578711895,-73.8877843909469,0.693814761677028,0.00629682767415909,0,3
153,442,0,0,34.540966588963,17.6424276646599,-15.3820709608824,0.249285777659481,0.0208943305829119,0,3
154,569,4,0.70298769771529,27.6751433646839,26.2825030110401,18.0286024501228,0.151886694924016,0.0201660980736758,0,3
155,430,52,12.093023255814,27.8206401453598,20.8985344105909,-46.4421989795077,0.216251709986321,0.0788144094847241,0,3
156,377,12,3.18302387267904,25.143585859913,19.9916336083228,61.6115920364685,0.165163572060124,0.0366463826910074,0,3
157,302,0,0,23.5800157582,17.9019935479263,27.5162261067511,0.170925853785223,0.00844046227762627,0,3
158,354,0,0,27.1765423264562,16.7369830075884,20.3612789209385,0.371452309737454,0.000775451423507256,0,3
159,221,2,0.904977375565611,22.3025229848078,12.837949870033,14.8859854842294,0.274651761156952,0.0360393931328187,0,3
160,203,0,0,24.0641902918725,10.9032645055388,26.1513880112575,0.450246305418719,0.0136192407997682,0,3
